dr_no,date_occ,neighborhood,new_category,crime_type_id,neighborhood_id
180309902,2018-03-30,jefferson-park,robbery,6,96
182009096,2018-03-30,pico-union,robbery,6,19
181908715,2018-03-30,panorama-city,robbery,6,30
180609387,2018-03-30,east-hollywood,robbery,6,50
181309043,2018-03-30,south-park,robbery,6,60
182000619,2018-03-30,koreatown,robbery,6,26
180208937,2018-03-30,east-hollywood,robbery,6,50
181908647,2018-03-30,panorama-city,robbery,6,30
180110459,2018-03-30,downtown,robbery,6,3
181908511,2018-03-28,mission-hills,robbery,6,70
181218739,2018-07-20,hyde-park,robbery,6,9
180314392,2018-06-09,adams-normandie,robbery,6,14
181108187,2018-03-31,eagle-rock,robbery,6,54
180714517,2018-08-04,fairfax,robbery,6,38
180407906,2018-03-31,boyle-heights,robbery,6,39
182015056,2018-07-29,pico-union,robbery,6,19
181210660,2018-03-31,vermont-slauson,robbery,6,55
181508800,2018-04-01,studio-city,robbery,6,36
181108227,2018-04-01,east-hollywood,robbery,6,50
180415842,2018-04-01,montecito-heights,robbery,6,92
180508435,2018-04-01,wilmington,robbery,6,65
181517701,2018-08-27,north-hollywood,robbery,6,25
190404160,2018-12-24,lincoln-heights,robbery,6,88
181908729,2018-04-01,sylmar,robbery,6,24
181508802,2018-04-01,sun-valley,robbery,6,6
180607297,2018-02-25,east-hollywood,robbery,6,50
181210656,2018-04-02,vermont-slauson,robbery,6,55
181607631,2018-04-02,sun-valley,robbery,6,6
181309208,2018-04-02,south-park,robbery,6,60
181210667,2018-04-02,florence,robbery,6,49
181210605,2018-04-02,harvard-park,robbery,6,73
181809008,2018-04-02,vermont-vista,robbery,6,81
180100679,2018-04-03,downtown,robbery,6,3
180908719,2018-04-03,van-nuys,robbery,6,0
180209085,2018-04-03,pico-union,robbery,6,19
180508436,2018-04-03,wilmington,robbery,6,65
180310082,2018-04-03,university-park,robbery,6,40
180708419,2018-04-04,beverly-grove,robbery,6,29
180708539,2018-04-04,mid-wilshire,robbery,6,18
181309332,2018-04-04,downtown,robbery,6,3
180708559,2018-04-04,mid-wilshire,robbery,6,18
180310174,2018-04-04,vermont-square,robbery,6,32
181210767,2018-04-04,florence,robbery,6,49
181008297,2018-04-04,van-nuys,robbery,6,0
180708424,2018-04-04,fairfax,robbery,6,38
181809137,2018-04-04,harbor-gateway,robbery,6,79
180209139,2018-04-04,echo-park,robbery,6,31
181409683,2018-04-04,palms,robbery,6,68
181607712,2018-04-04,sun-valley,robbery,6,6
180708484,2018-04-05,fairfax,robbery,6,38
180708425,2018-04-05,fairfax,robbery,6,38
181210881,2018-04-05,manchester-square,robbery,6,35
180310219,2018-04-05,adams-normandie,robbery,6,14
180708549,2018-04-05,mid-wilshire,robbery,6,18
180708551,2018-04-05,mid-wilshire,robbery,6,18
182009130,2018-04-05,koreatown,robbery,6,26
180508483,2018-04-05,harbor-city,robbery,6,86
180604508,2018-01-09,hollywood-hills,robbery,6,12
180125483,2018-10-06,downtown,robbery,6,3
180401521,2018-11-10,boyle-heights,robbery,6,39
181510369,2018-05-01,north-hollywood,robbery,6,25
180326147,2018-11-26,jefferson-park,robbery,6,96
181120812,2018-12-15,glassell-park,robbery,6,67
181509072,2018-04-06,north-hollywood,robbery,6,25
180808459,2018-04-06,sawtelle,robbery,6,22
180500770,2018-04-06,san-pedro,robbery,6,23
181509067,2018-04-06,studio-city,robbery,6,36
182009129,2018-04-06,koreatown,robbery,6,26
181316019,2018-07-22,south-park,robbery,6,60
180209329,2018-04-07,westlake,robbery,6,10
180908972,2018-04-07,sherman-oaks,robbery,6,33
180111005,2018-04-07,downtown,robbery,6,3
181809357,2018-04-07,harbor-gateway,robbery,6,79
180708606,2018-04-07,mid-wilshire,robbery,6,18
181509096,2018-04-07,valley-village,robbery,6,5
181607853,2018-04-07,sun-valley,robbery,6,6
180114048,2018-05-18,downtown,robbery,6,3
181509095,2018-04-07,north-hollywood,robbery,6,25
180408177,2018-04-07,boyle-heights,robbery,6,39
181211139,2018-04-08,vermont-slauson,robbery,6,55
180117658,2018-07-03,downtown,robbery,6,3
181315018,2018-07-05,historic-south-central,robbery,6,7
180310412,2018-04-08,university-park,robbery,6,40
180209379,2018-04-08,westlake,robbery,6,10
180111131,2018-04-08,downtown,robbery,6,3
181008434,2018-04-08,reseda,robbery,6,37
181211107,2018-04-08,vermont-slauson,robbery,6,55
181211190,2018-04-09,vermont-square,robbery,6,32
180310435,2018-04-09,baldwin-hillscrenshaw,robbery,6,56
180112695,2018-04-09,downtown,robbery,6,3
180408268,2018-04-09,boyle-heights,robbery,6,39
180808562,2018-04-09,mid-city,robbery,6,52
181909191,2018-04-09,north-hills,robbery,6,46
181211163,2018-04-09,florence,robbery,6,49
180319867,2018-08-27,baldwin-hillscrenshaw,robbery,6,56
180122813,2018-09-02,downtown,robbery,6,3
181809579,2018-04-09,vermont-vista,robbery,6,81
181211135,2018-04-09,florence,robbery,6,49
181809461,2018-04-09,green-meadows,robbery,6,53
180209438,2018-04-09,pico-union,robbery,6,19
180111153,2018-04-09,downtown,robbery,6,3
180708665,2018-04-09,mid-wilshire,robbery,6,18
181008554,2018-04-10,northridge,robbery,6,11
181809459,2018-04-10,vermont-vista,robbery,6,81
180209491,2018-04-10,westlake,robbery,6,10
182108774,2018-04-10,canoga-park,robbery,6,58
181809556,2018-04-10,watts,robbery,6,71
180909093,2018-04-10,valley-glen,robbery,6,75
181211249,2018-04-10,manchester-square,robbery,6,35
180111214,2018-04-10,downtown,robbery,6,3
181309717,2018-04-10,south-park,robbery,6,60
180609917,2018-04-10,hollywood,robbery,6,15
180310609,2018-04-11,exposition-park,robbery,6,48
180310605,2018-04-11,vermont-square,robbery,6,32
181608052,2018-04-11,sunland,robbery,6,104
182009442,2018-04-11,koreatown,robbery,6,26
180310613,2018-04-11,jefferson-park,robbery,6,96
180209524,2018-04-11,westlake,robbery,6,10
181211330,2018-04-11,vermont-knolls,robbery,6,93
181211298,2018-04-11,manchester-square,robbery,6,35
181410204,2018-04-11,westchester,robbery,6,8
182108880,2018-04-12,canoga-park,robbery,6,58
181309879,2018-04-12,historic-south-central,robbery,6,7
180310639,2018-04-12,leimert-park,robbery,6,102
180610237,2018-04-12,hollywood,robbery,6,15
180310644,2018-04-12,exposition-park,robbery,6,48
180408436,2018-04-12,lincoln-heights,robbery,6,88
180310672,2018-04-12,baldwin-hillscrenshaw,robbery,6,56
181405811,2018-01-30,venice,robbery,6,20
181906131,2018-02-09,arleta,robbery,6,98
180906188,2018-02-10,van-nuys,robbery,6,0
180200602,2018-02-10,westlake,robbery,6,10
182017716,2018-09-22,harvard-heights,robbery,6,34
182008955,2018-04-01,pico-union,robbery,6,19
180125912,2018-10-12,downtown,robbery,6,3
180223429,2018-11-26,westlake,robbery,6,10
180224452,2018-12-12,westlake,robbery,6,10
181426480,2018-12-23,westchester,robbery,6,8
181909395,2018-04-13,north-hills,robbery,6,46
180312649,2018-04-13,leimert-park,robbery,6,102
182009550,2018-04-13,koreatown,robbery,6,26
181307018,2018-02-22,central-alameda,robbery,6,91
181211493,2018-04-13,gramercy-park,robbery,6,99
180508964,2018-04-13,san-pedro,robbery,6,23
182108979,2018-04-14,west-hills,robbery,6,16
181211871,2018-04-14,florence,robbery,6,49
182012801,2018-04-14,koreatown,robbery,6,26
181709054,2018-04-14,northridge,robbery,6,11
180809383,2018-04-14,mid-city,robbery,6,52
180709082,2018-04-14,mid-city,robbery,6,52
181211530,2018-04-14,vermont-square,robbery,6,32
181211552,2018-04-14,vermont-slauson,robbery,6,55
181312048,2018-05-17,florence,robbery,6,49
180310866,2018-04-15,baldwin-hillscrenshaw,robbery,6,56
181809861,2018-04-15,broadway-manchester,robbery,6,64
181809835,2018-04-15,vermont-vista,robbery,6,81
180709027,2018-04-15,beverly-grove,robbery,6,29
180209856,2018-04-15,pico-union,robbery,6,19
181808743,2018-03-28,watts,robbery,6,71
181211626,2018-04-16,vermont-slauson,robbery,6,55
181211688,2018-04-16,vermont-slauson,robbery,6,55
180210071,2018-04-16,westlake,robbery,6,10
180709062,2018-04-16,mid-wilshire,robbery,6,18
181809926,2018-04-16,vermont-vista,robbery,6,81
181317227,2018-08-12,downtown,robbery,6,3
180311571,2018-04-16,vermont-square,robbery,6,32
181509626,2018-04-16,toluca-lake,robbery,6,62
180515625,2018-09-08,wilmington,robbery,6,65
181225721,2018-10-27,chesterfield-square,robbery,6,111
181310191,2018-04-17,historic-south-central,robbery,6,7
181809992,2018-04-17,harbor-gateway,robbery,6,79
180509028,2018-04-17,san-pedro,robbery,6,23
181211724,2018-04-17,florence,robbery,6,49
181211852,2018-04-17,florence,robbery,6,49
181809985,2018-04-17,broadway-manchester,robbery,6,64
182109341,2018-04-18,winnetka,robbery,6,87
181211854,2018-04-18,florence,robbery,6,49
180200740,2018-04-18,east-hollywood,robbery,6,50
181410631,2018-04-18,venice,robbery,6,20
180311025,2018-04-18,adams-normandie,robbery,6,14
181509726,2018-04-18,north-hollywood,robbery,6,25
180610571,2018-04-19,hollywood,robbery,6,15
180210120,2018-04-19,westlake,robbery,6,10
181310334,2018-04-19,south-park,robbery,6,60
181211968,2018-04-19,vermont-slauson,robbery,6,55
181509766,2018-04-19,north-hollywood,robbery,6,25
181509783,2018-04-19,valley-glen,robbery,6,75
181410644,2018-04-19,venice,robbery,6,20
181211942,2018-04-19,florence,robbery,6,49
181410645,2018-04-19,venice,robbery,6,20
181212006,2018-04-20,vermont-slauson,robbery,6,55
181310381,2018-04-20,south-park,robbery,6,60
182109308,2018-04-20,canoga-park,robbery,6,58
181909679,2018-04-20,north-hills,robbery,6,46
180408771,2018-04-20,boyle-heights,robbery,6,39
180209429,2018-04-09,westlake,robbery,6,10
181111795,2018-06-10,eagle-rock,robbery,6,54
180112030,2018-04-21,downtown,robbery,6,3
181409407,2018-03-31,westchester,robbery,6,8
180125764,2018-10-03,downtown,robbery,6,3
180817545,2018-10-10,west-los-angeles,robbery,6,51
180125760,2018-10-10,downtown,robbery,6,3
181820946,2018-10-21,broadway-manchester,robbery,6,64
180611455,2018-05-05,hollywood-hills,robbery,6,12
181212150,2018-04-21,florence,robbery,6,49
180100724,2018-04-21,downtown,robbery,6,3
181212167,2018-04-21,vermont-knolls,robbery,6,93
180210242,2018-04-21,pico-union,robbery,6,19
181410754,2018-04-21,westchester,robbery,6,8
181212013,2018-04-21,chesterfield-square,robbery,6,111
181810219,2018-04-21,vermont-vista,robbery,6,81
182009982,2018-04-22,koreatown,robbery,6,26
180210235,2018-04-22,pico-union,robbery,6,19
181109257,2018-04-22,los-feliz,robbery,6,28
180313922,2018-06-01,exposition-park,robbery,6,48
180610701,2018-04-22,east-hollywood,robbery,6,50
180311342,2018-04-22,baldwin-hillscrenshaw,robbery,6,56
180210328,2018-04-23,east-hollywood,robbery,6,50
182010040,2018-04-23,koreatown,robbery,6,26
180509342,2018-04-23,wilmington,robbery,6,65
181509959,2018-04-23,sun-valley,robbery,6,6
180408890,2018-04-23,boyle-heights,robbery,6,39
181009156,2018-04-23,encino,robbery,6,1
180809341,2018-04-23,sawtelle,robbery,6,22
180210330,2018-04-23,westlake,robbery,6,10
182109481,2018-04-23,reseda,robbery,6,37
181909949,2018-04-24,arleta,robbery,6,98
181212335,2018-04-24,harvard-park,robbery,6,73
181212307,2018-04-24,florence,robbery,6,49
181310610,2018-04-24,downtown,robbery,6,3
181410995,2018-04-24,westchester,robbery,6,8
180210402,2018-04-24,east-hollywood,robbery,6,50
181510029,2018-04-24,north-hollywood,robbery,6,25
180313725,2018-04-25,exposition-park,robbery,6,48
181513094,2018-06-19,north-hollywood,robbery,6,25
181218720,2018-07-19,harvard-park,robbery,6,73
180215813,2018-07-25,westlake,robbery,6,10
180714159,2018-07-28,carthay,robbery,6,27
180617624,2018-08-03,east-hollywood,robbery,6,50
181212379,2018-04-25,manchester-square,robbery,6,35
180211081,2018-05-07,westlake,robbery,6,10
181515617,2018-08-04,north-hollywood,robbery,6,25
181810507,2018-04-25,watts,robbery,6,71
181310720,2018-04-25,central-alameda,robbery,6,91
180311569,2018-04-25,leimert-park,robbery,6,102
181810443,2018-04-25,vermont-vista,robbery,6,81
181310719,2018-04-25,historic-south-central,robbery,6,7
180112309,2018-04-25,downtown,robbery,6,3
180311587,2018-04-25,vermont-square,robbery,6,32
180112512,2018-04-26,downtown,robbery,6,3
180210512,2018-04-26,echo-park,robbery,6,31
180611104,2018-04-26,east-hollywood,robbery,6,50
181109532,2018-04-26,glassell-park,robbery,6,67
182010133,2018-04-26,koreatown,robbery,6,26
181400754,2018-04-26,westchester,robbery,6,8
181810504,2018-04-26,broadway-manchester,robbery,6,64
180311763,2018-04-27,vermont-square,robbery,6,32
180112554,2018-04-27,downtown,robbery,6,3
180311711,2018-04-27,exposition-park,robbery,6,48
181510245,2018-04-27,north-hollywood,robbery,6,25
181810598,2018-04-27,green-meadows,robbery,6,53
180717956,2018-10-10,fairfax,robbery,6,38
180709605,2018-04-27,beverly-grove,robbery,6,29
180112551,2018-04-27,downtown,robbery,6,3
181910588,2018-05-06,sylmar,robbery,6,24
180211079,2018-05-07,westlake,robbery,6,10
180122669,2018-08-30,downtown,robbery,6,3
180211083,2018-05-07,westlake,robbery,6,10
181009366,2018-04-27,tarzana,robbery,6,63
181109554,2018-04-27,east-hollywood,robbery,6,50
180409107,2018-04-27,lincoln-heights,robbery,6,88
182010315,2018-04-27,koreatown,robbery,6,26
180409091,2018-04-27,boyle-heights,robbery,6,39
180809562,2018-04-27,brentwood,robbery,6,69
180409170,2018-04-28,boyle-heights,robbery,6,39
181009431,2018-04-28,reseda,robbery,6,37
180611021,2018-04-28,hollywood,robbery,6,15
180112752,2018-04-28,downtown,robbery,6,3
181000732,2018-04-28,van-nuys,robbery,6,0
181810624,2018-04-28,florence,robbery,6,49
181510203,2018-04-28,studio-city,robbery,6,36
180210561,2018-04-28,pico-union,robbery,6,19
180112628,2018-04-28,downtown,robbery,6,3
181212639,2018-04-28,hyde-park,robbery,6,9
181212640,2018-04-28,hyde-park,robbery,6,9
181810619,2018-04-28,green-meadows,robbery,6,53
181810627,2018-04-28,green-meadows,robbery,6,53
180112637,2018-04-29,downtown,robbery,6,3
180311854,2018-04-29,west-adams,robbery,6,66
180409184,2018-04-29,boyle-heights,robbery,6,39
180400876,2018-04-29,boyle-heights,robbery,6,39
180312095,2018-04-29,exposition-park,robbery,6,48
180210639,2018-04-29,westlake,robbery,6,10
180409169,2018-04-29,boyle-heights,robbery,6,39
180509633,2018-04-29,san-pedro,robbery,6,23
180311996,2018-04-29,baldwin-hillscrenshaw,robbery,6,56
182109674,2018-04-29,canoga-park,robbery,6,58
181310939,2018-04-29,central-alameda,robbery,6,91
180800587,2018-04-30,beverly-crest,robbery,6,47
181810709,2018-04-30,watts,robbery,6,71
180409244,2018-04-30,boyle-heights,robbery,6,39
180409290,2018-05-01,boyle-heights,robbery,6,39
181311055,2018-05-01,downtown,robbery,6,3
182111328,2018-05-01,canoga-park,robbery,6,58
182010500,2018-05-01,koreatown,robbery,6,26
182010490,2018-05-01,arlington-heights,robbery,6,95
181311067,2018-05-01,south-park,robbery,6,60
182106102,2018-02-13,winnetka,robbery,6,87
180322932,2018-09-22,vermont-square,robbery,6,32
182108662,2018-04-07,winnetka,robbery,6,87
180313544,2018-05-25,exposition-park,robbery,6,48
180323592,2018-10-20,vermont-square,robbery,6,32
181824880,2018-12-28,vermont-vista,robbery,6,81
181810759,2018-05-01,green-meadows,robbery,6,53
181311124,2018-05-02,central-alameda,robbery,6,91
180509225,2018-04-22,san-pedro,robbery,6,23
181810911,2018-05-02,watts,robbery,6,71
180611278,2018-05-02,hollywood,robbery,6,15
181810866,2018-05-02,watts,robbery,6,71
180611282,2018-05-02,hollywood,robbery,6,15
180327752,2018-12-18,exposition-park,robbery,6,48
180307161,2018-02-16,exposition-park,robbery,6,48
180409367,2018-05-03,boyle-heights,robbery,6,39
180312122,2018-05-03,baldwin-hillscrenshaw,robbery,6,56
181810929,2018-05-03,watts,robbery,6,71
180602148,2018-12-28,hollywood,robbery,6,15
180409355,2018-05-03,boyle-heights,robbery,6,39
181810941,2018-05-03,florence,robbery,6,49
181300638,2018-05-03,central-alameda,robbery,6,91
181109940,2018-05-03,east-hollywood,robbery,6,50
180312105,2018-05-03,baldwin-hillscrenshaw,robbery,6,56
180114211,2018-05-21,downtown,robbery,6,3
181215326,2018-05-04,hyde-park,robbery,6,9
181810993,2018-05-04,vermont-vista,robbery,6,81
181910487,2018-05-04,panorama-city,robbery,6,30
181311252,2018-05-04,south-park,robbery,6,60
181912784,2018-06-17,north-hills,robbery,6,46
181112932,2018-07-03,highland-park,robbery,6,72
181609022,2018-05-04,sun-valley,robbery,6,6
180809867,2018-05-04,pico-robertson,robbery,6,45
182114401,2018-08-03,canoga-park,robbery,6,58
180413133,2018-08-03,boyle-heights,robbery,6,39
182110000,2018-05-04,woodland-hills,robbery,6,43
180612703,2018-05-24,hollywood,robbery,6,15
181811017,2018-05-04,vermont-vista,robbery,6,81
180509940,2018-05-04,san-pedro,robbery,6,23
181810984,2018-05-04,green-meadows,robbery,6,53
181811142,2018-05-04,watts,robbery,6,71
180217709,2018-08-21,east-hollywood,robbery,6,50
180716523,2018-09-13,fairfax,robbery,6,38
180113100,2018-05-05,downtown,robbery,6,3
181110040,2018-05-05,east-hollywood,robbery,6,50
180611502,2018-05-06,hollywood,robbery,6,15
181311312,2018-05-06,downtown,robbery,6,3
181213253,2018-05-06,vermont-knolls,robbery,6,93
181510728,2018-05-06,north-hollywood,robbery,6,25
180312478,2018-05-06,leimert-park,robbery,6,102
180200787,2018-05-07,westlake,robbery,6,10
180211065,2018-05-07,pico-union,robbery,6,19
180211115,2018-05-07,westlake,robbery,6,10
180211080,2018-05-07,westlake,robbery,6,10
180910589,2018-05-07,van-nuys,robbery,6,0
181110170,2018-05-08,glassell-park,robbery,6,67
180500860,2018-05-08,san-pedro,robbery,6,23
181206919,2018-02-08,hyde-park,robbery,6,9
181213409,2018-05-08,vermont-knolls,robbery,6,93
180210121,2018-04-19,westlake,robbery,6,10
180120099,2018-07-31,downtown,robbery,6,3
181204550,2018-01-08,vermont-square,robbery,6,32
181307434,2018-03-01,downtown,robbery,6,3
181223382,2018-09-23,vermont-square,robbery,6,32
181200704,2018-04-09,vermont-square,robbery,6,32
181720138,2018-12-11,granada-hills,robbery,6,4
181325141,2018-12-29,downtown,robbery,6,3
191504204,2018-12-29,sun-valley,robbery,6,6
181213432,2018-05-09,vermont-knolls,robbery,6,93
181311481,2018-05-08,historic-south-central,robbery,6,7
180312416,2018-05-08,baldwin-hillscrenshaw,robbery,6,56
182110182,2018-05-08,canoga-park,robbery,6,58
180211170,2018-05-08,westlake,robbery,6,10
181412023,2018-05-09,venice,robbery,6,20
180710192,2018-05-09,fairfax,robbery,6,38
181110220,2018-05-09,atwater-village,robbery,6,100
181609178,2018-05-09,sun-valley,robbery,6,6
181110229,2018-05-10,cypress-park,robbery,6,13
181609225,2018-05-10,lake-view-terrace,robbery,6,107
180611777,2018-05-10,hollywood,robbery,6,15
182110259,2018-05-10,woodland-hills,robbery,6,43
181311543,2018-05-10,downtown,robbery,6,3
181213506,2018-05-10,vermont-slauson,robbery,6,55
181213522,2018-05-10,chesterfield-square,robbery,6,111
181009922,2018-05-10,tarzana,robbery,6,63
180211901,2018-05-10,westlake,robbery,6,10
181213502,2018-05-10,chesterfield-square,robbery,6,111
181213541,2018-05-10,vermont-knolls,robbery,6,93
180113438,2018-05-10,downtown,robbery,6,3
181609258,2018-05-11,sun-valley,robbery,6,6
181311642,2018-05-11,florence,robbery,6,49
180312661,2018-05-11,jefferson-park,robbery,6,96
180510269,2018-05-11,san-pedro,robbery,6,23
180710266,2018-05-11,carthay,robbery,6,27
181710484,2018-05-11,northridge,robbery,6,11
181000764,2018-05-11,encino,robbery,6,1
181811441,2018-05-12,vermont-vista,robbery,6,81
180510317,2018-05-12,wilmington,robbery,6,65
180710348,2018-05-12,mid-city,robbery,6,52
181811555,2018-05-12,watts,robbery,6,71
182110344,2018-05-12,winnetka,robbery,6,87
181910957,2018-05-12,panorama-city,robbery,6,30
181213737,2018-05-13,vermont-slauson,robbery,6,55
182000701,2018-05-13,koreatown,robbery,6,26
